name,RA,Dec,vmag,epoch,epoch_uncertainty,period,period_uncertainty,duration,comments,depth
"K2-380 b",18:53:44.31,-26:32:19.43,11.7,2457302.93430000,0.0023,9.40172000000,0.00048000000,2.11,,0.28
"K2-381 b",19:12:06.42,-21:00:27.28,12.9,2457304.84400000,0.0063,7.93893340000,0.00059600000,1.46,,0.21
"K2-381 c",19:12:06.42,-21:00:27.28,12.9,2457304.29220000,0.0016,16.03430000000,0.00071,3.14,,0.95
"K2-381 d",19:12:06.42,-21:00:27.28,12.9,2457307.91320000,0.0022,26.80540000000,0.0017,2.93,,0.52
"K2-382 b",19:09:39.01,-19:37:36.96,13.0,2457314.36470000,0.0031,21.70000000000,0.00160000000,4.10,,0.79
"K2-383 b",18:48:02.10,-18:22:46.49,12.7,2457302.09110000,0.0016,1.86602500000,0.00006800000,1.96,,0.38
"K2-384 b",01:21:59.96,+00:45:03.49,16.1,2457393.71570000,0.0075,2.23152700000,0.000325,0.91,"Duration estimated. ",0.81
"K2-384 c",01:21:59.96,+00:45:03.49,16.1,2457394.41580000,0.0035,4.19476600000,0.00030900000,1.27,,1.5
"K2-384 d",01:21:59.96,+00:45:03.49,16.1,2457392.42900000,0.00350000,6.67910000000,0.00049,1.51,,1.7
"K2-384 e",01:21:59.96,+00:45:03.49,16.1,2457398.96040000,0.0038,9.71601000000,0.00083000000,1.99,,1.8
"K2-384 f",01:21:59.96,+00:45:03.49,16.1,2457392.60020000,0.0012,13.62749000000,0.000574,2.16,,4.4
"K2-385 b",00:50:27.38,+05:52:16.52,14.6,2457393.45150000,0.00350000,2.38098000000,0.00018,1.92,,0.51
"K2-386 b",01:13:12.00,+07:00:46.91,13.2,2457395.90600000,0.0018,7.47331000000,0.00031,3.56,,0.66
"K2-387 b",01:17:46.04,+11:22:06.57,16.1,2457401.97870000,0.0011,28.73532700000,0.000994,2.99,,14.0
"K2-388 b",23:30:51.34,-11:04:38.48,12.9,2460226.78732800,0.0777312,6.33926770000,0.0002037,3.02,,1.7
"K2-389 b",23:42:31.30,-09:42:48.89,11.8,2457742.78445900,0.00507500,8.58356600000,0.00109600000,3.10,,0.34
"K2-389 c",23:42:31.30,-09:42:48.89,11.8,2457747.10118200,0.005468,20.85133700000,0.002981,5.20,,0.30
"K2-38 b",16:00:07.99,-23:11:21.91,11.3,2456896.86930000,0.0024,4.01663000000,0.00023,3.19,,0.26
"K2-38 c",16:00:07.99,-23:11:21.91,11.3,2456900.47560000,0.0021,10.56131000000,0.00053,2.64,,0.48
"K2-390 b",23:42:48.57,-09:35:19.36,13.6,2460231.21827600,0.005736,3.31292140000,7.8e-06,2.10,,1.8
"K2-391 b",23:44:54.24,-07:42:05.45,12.5,2457741.51645200,0.00169000,4.62265400000,0.000252,2.70,,0.49
"K2-392 b",23:38:35.98,-07:28:43.97,12.9,2457739.67370000,0.0091,15.39872300000,0.00242200000,3.50,,0.26
"K2-393 b",23:14:03.82,-00:04:55.57,11.8,2457739.39870000,0.0022,10.41144000000,0.00051000000,2.72,"Duration estimated. ",0.40
"K2-394 b",04:44:26.40,+16:31:06.89,12.8,2460250.88596800,0.0065438,5.09579830000,1.46e-05,1.77,,0.71
"K2-395 b",04:41:46.53,+16:40:27.63,15.1,2457825.00890000,0.00420000,4.80335200000,0.000466,2.50,,0.92
"K2-395 c",04:41:46.53,+16:40:27.63,15.1,2457823.57860000,0.0016,8.49128200000,0.00033500000,2.30,,1.6
"K2-396 b",04:58:46.29,+17:16:08.60,13.3,2457820.96360000,0.00160000,0.67386200000,1.9e-05,1.60,,0.25
"K2-396 c",04:58:46.29,+17:16:08.60,13.3,2457829.41800000,0.0027,25.76051000000,0.00199900000,4.58,"Duration estimated. ",0.97
"K2-397 b",05:19:48.40,+21:15:32.98,11.9,2457823.57514600,0.00219,3.57232600000,0.00018000000,1.30,,0.52
"K2-398 b",10:46:56.39,+01:56:12.14,13.3,2457909.04490000,0.0048,6.39302500000,0.00113900000,3.70,,0.28
"K2-398 c",10:46:56.39,+01:56:12.14,13.3,2457911.68450000,0.0016,18.78783900000,0.000993,4.70,,1.4
"K2-39 b",22:33:28.37,-09:01:22.59,10.8,2456980.82360000,0.0039,4.60543000000,0.00046,8.18,,0.37
"K2-3 b",11:29:20.49,-01:27:18.49,12.2,2457165.32947000,0.00025,10.05465350000,9.1e-06,2.56,,1.4
"K2-3 c",11:29:20.49,-01:27:18.49,12.2,2457329.85688000,0.00056,24.64672900000,0.00004400000,3.43,,0.82
"K2-3 d",11:29:20.49,-01:27:18.49,12.2,2456826.22347000,0.00053,44.55645600000,9.7e-05,4.17,,0.78
"K2-400 b",10:18:02.65,+03:41:48.94,15.1,2457908.62335900,0.002559,3.86505300000,0.00018600000,1.60,,0.78
"K2-401 b",10:19:57.02,+03:57:17.38,14.0,2457906.95309400,0.00666600,6.29309900000,0.000707,1.90,,0.94
"K2-402 b",10:45:48.46,+06:25:09.54,13.0,2457920.42863400,0.00439,17.27474000000,0.003175,5.20,,0.37
"K2-403 b",10:56:45.45,+09:40:26.21,12.3,2459521.37370100,0.0161377,33.59202550000,0.0003531,6.38,,3.4
"K2-404 b",10:41:17.99,+12:11:28.01,14.6,2457917.83690000,0.00100000,13.11536500000,0.000609,2.70,,1.8
"K2-405 b",10:57:30.24,+12:32:08.21,12.8,2459578.65391600,0.0020427,3.43551130000,4.3e-06,2.11,,2.6
"K2-406 b",15:23:32.93,-25:22:14.21,9.5,2458010.38950000,0.00250000,22.54940600000,0.001433,4.80,,1.9
"K2-407 b",15:30:13.26,-23:00:24.25,12.0,2457993.51010000,0.00750000,4.94190700000,0.000696,2.90,,0.16
"K2-407 c",15:30:13.26,-23:00:24.25,12.0,2457997.65450000,0.0043,9.22453000000,0.00132200000,3.70,,0.18
"K2-408 b",15:11:40.05,-17:41:03.37,12.1,2457991.53634000,0.004188,20.97895900000,0.00130500000,4.40,,0.38
"K2-409 b",15:13:49.23,-16:21:04.67,12.9,2457990.28410000,0.0013,1.90808400000,5.8e-05,2.50,,0.34
"K2-411 b",03:52:00.87,+19:23:27.56,12.3,2457064.83550000,0.00190000,3.21410000000,0.0002,3.09,"Duration estimated. ",0.04
"K2-412 b",05:05:02.91,+21:34:48.58,15.7,2457823.14560000,0.00430000,5.93820000000,0.00060000000,3.58,"Duration estimated. ",0.34
"K2-413 b",23:33:40.22,-07:36:43.30,15.0,2457738.69240000,0.0021,0.80940000000,3e-05,1.74,"Duration estimated. ",0.09
"K2-413 c",23:33:40.22,-07:36:43.30,15.0,2457739.16730000,0.0024,5.33010000000,0.0003,3.16,"Duration estimated. ",0.23
"K2-414 b",23:26:32.69,-04:36:23.96,14.3,2457742.09930000,0.0013,4.36960000000,0.0001,2.37,"Duration estimated. ",0.20
"K2-414 c",23:26:32.69,-04:36:23.96,14.3,2457740.25630000,0.0012,6.66900000000,0.0002,3.21,"Duration estimated. ",0.51
"K2-415 b",09:08:48.37,+11:51:44.10,15.3,2458100.07116000,0.00069,4.01796940000,2.7e-06,1.12,,2.8
"K2-416 b",23:16:53.08,-05:12:05.41,14.8,2458371.83840000,0.0021,13.10200000000,0.00260000000,2.77,,1.9
"K2-417 b",23:20:34.02,-10:02:11.72,13.9,2458373.03210000,0.001,6.53500000000,0.0014,2.07,,2.8
"K2-419 A b",09:00:04.68,+13:16:25.34,16.5,2459553.71380000,0.0005,20.35847252000,0.00000614000,3.57,,39.1
"K2-42 b",11:46:39.78,-05:10:19.37,15.0,2456814.67470000,0.00470000,6.68851000000,0.00075,3.24,,1.0
"K2-43 b",11:16:28.09,-03:58:31.59,15.7,2459281.40358600,0.00296687,3.47128026240,2.026379e-05,2.44,,4.3
"K2-43 c",11:16:28.09,-03:58:31.59,15.7,2456810.40590000,0.00990000,2.19888400000,0.00002200000,1.44,,1.6
"K2-44 b",11:36:02.80,-02:31:15.36,12.3,2456811.70940000,0.00120000,5.65700000000,0.0002,4.30,,0.33
"K2-45 b",11:18:31.86,-01:46:26.61,15.7,2459526.19155300,0.00077938,1.72926812424,5.25247e-06,1.83,,23.0
"K2-46 b",11:37:03.90,-00:54:25.96,12.1,2456815.33950000,0.00430000,19.15300000000,0.0022,7.01,,0.33
"K2-47 b",11:14:19.82,+02:46:50.02,14.1,2456825.68920000,0.00380000,31.65510000000,0.00300000000,4.63,,1.00
"K2-48 b",11:44:29.59,+03:16:20.57,14.3,2456817.47720000,0.00390000,20.51070000000,0.002,3.38,,1.1
"K2-49 b",11:49:16.86,+03:28:31.87,15.7,2456812.79380000,0.0016,2.77052200000,9.7e-05,2.35,,2.1
"K2-4 b",11:38:58.93,-03:54:20.07,14.9,2456815.51570000,0.002,10.00510000000,0.00044000000,2.92,,1.5
"K2-50 b",11:17:56.08,+05:59:17.84,14.7,2456819.08590000,0.00330000,8.75198000000,0.00063,3.00,,1.3
"K2-52 b",16:26:26.74,-24:58:11.81,15.9,2456896.02618000,0.00111,3.53505500000,0.00001700000,5.33,,6.3
"K2-53 b",16:16:34.07,-20:24:02.15,12.6,2456896.38582000,0.00189000,12.20772000000,0.00012300000,3.48,,1.0
"K2-54 b",22:32:13.00,-17:32:38.63,14.5,2457012.28750000,0.00280000,9.78330000000,0.00130000000,2.79,,1.4
"K2-55 b",22:15:00.45,-17:15:02.88,13.5,2457063.20281000,0.00024,2.84928160000,1.8e-06,2.01,,4.0
"K2-57 b",22:50:46.04,-14:04:12.00,14.4,2456984.33350000,0.0037,9.00740000000,0.00110000000,2.42,,1.3
"K2-58 b",22:15:17.24,-14:02:59.49,12.4,2456979.92339000,0.000902,7.05247500000,0.00016100000,1.90,,1.0
"K2-58 c",22:15:17.24,-14:02:59.49,12.4,2456979.58615000,0.001417,2.53707100000,0.00009600000,2.00,,0.38
"K2-58 d",22:15:17.24,-14:02:59.49,12.4,2456998.06910000,0.0023,22.88200000000,0.0018,3.12,,0.43
"K2-59 b",22:35:46.21,-14:01:39.82,14.3,2456987.06030000,0.0043,20.69210000000,0.0033,2.76,,0.99
"K2-59 c",22:35:46.21,-14:01:39.82,14.3,2456986.70610000,0.00260000,11.29665000000,0.00074,1.80,,0.94
"K2-5 b",11:17:12.83,-01:52:40.17,15.0,2456814.59190000,0.0025,5.73649000000,0.00034,3.29,,1.5
"K2-5 c",11:17:12.83,-01:52:40.17,15.0,2456814.59230000,0.00390000,10.93459000000,0.00105,2.74,,1.4
"K2-60 b",22:34:25.50,-13:43:54.50,12.9,2456979.05672000,0.00017,3.00265400000,1.3e-05,3.12,,4.8
"K2-61 b",22:38:41.96,-13:33:36.16,13.2,2456978.06760000,0.0023,2.57333000000,0.00016000000,2.81,,0.36
"K2-62 b",22:17:27.48,-12:11:14.92,12.4,2456982.68502000,0.00089,6.67196000000,0.00017,1.56,,0.79
"K2-62 c",22:17:27.48,-12:11:14.92,12.4,2456991.54470000,0.0012,16.19803000000,0.00073000000,1.61,,0.83
"K2-63 b",22:13:42.43,-12:03:58.83,13.0,2456989.58130000,0.0039,20.26530000000,0.0041,5.26,,0.48
"K2-63 c",22:13:42.43,-12:03:58.83,13.0,2456983.64530000,0.00240000,25.45690000000,0.0019,4.80,,0.79
"K2-64 b",22:09:39.32,-11:25:43.21,14.1,2456979.65930000,0.002,6.53142000000,0.00034,3.26,,0.95
"K2-65 b",22:12:51.00,-10:55:34.09,10.7,2456986.32990000,0.0012,12.64655000000,0.0005,2.93,,0.39
"K2-66 b",22:06:06.40,-10:42:41.53,11.7,2456984.00900000,0.005,5.06965000000,0.0008,4.40,,0.29
"K2-68 b",22:16:04.69,-10:34:02.51,13.0,2456982.32590000,0.001981,8.05478700000,0.00045100000,2.72,,0.67
"K2-69 b",22:23:02.32,-10:29:19.25,16.0,2456982.78630000,0.002,7.06500000000,0.0004,1.75,,2.2
"K2-6 b",11:52:46.11,-01:11:54.39,12.7,2456827.50140000,0.00390000,30.94030000000,0.0027,5.28,,0.72
"K2-70 b",22:33:54.22,-10:05:05.97,13.1,2456984.44520000,0.0013,13.97820000000,0.00048000000,3.44,,1.1
"K2-71 b",22:46:53.97,-09:52:53.80,16.1,2456987.37850000,0.0031,6.98541000000,0.00075,1.41,,2.9
"K2-72 b",22:18:29.46,-09:36:43.23,15.4,2457010.37600000,0.002,5.57721200000,0.000419,1.67,,1.1
"K2-72 c",22:18:29.46,-09:36:43.23,15.4,2456989.46500000,0.005,15.18903400000,0.003149,2.15,,1.0
"K2-72 d",22:18:29.46,-09:36:43.23,15.4,2456984.78570000,0.0064,7.75990000000,0.0014,1.45,,0.78
"K2-72 e",22:18:29.46,-09:36:43.23,15.4,2456987.05400000,0.005,24.15886800000,0.00385,2.25,,1.3
"K2-73 b",22:20:06.16,-09:03:21.92,11.3,2456980.17550000,0.0012,7.49569000000,0.00025,3.59,,0.59
"K2-74 b",22:39:40.63,-08:42:52.45,12.7,2456978.42510000,0.003,19.56880000000,0.0014,5.71,,0.82
"K2-75 b",22:35:22.78,-07:28:11.62,12.8,2456983.43210000,0.00290000,7.81751000000,0.00059,5.18,,0.39
"K2-75 c",22:35:22.78,-07:28:11.62,12.8,2456992.74724000,0.009686,18.28606900000,0.00573700000,6.42,,0.41
"K2-77 b",03:40:54.85,+12:34:20.81,12.2,2457316.80766000,0.00099000,8.20008440000,0.00000860000,2.54,,0.83
"K2-79 b",03:41:01.42,+13:31:09.07,12.2,2457070.24341000,0.00057,10.99474800000,2.5e-05,4.49,,0.88
"K2-7 b",11:08:22.50,-01:03:57.08,13.5,2456824.60740000,0.00460000,28.69110000000,0.0042,7.87,,0.68
"K2-80 b",03:56:09.00,+13:33:32.50,12.7,2457077.59265000,0.00556400,19.09995000000,0.00408400000,4.46,,0.56
"K2-80 c",03:56:09.00,+13:33:32.50,12.7,2457066.49190000,0.00430000,5.60473000000,0.00062,3.05,,0.30
"K2-80 d",03:56:09.00,+13:33:32.50,12.7,2457082.92570000,0.00200000,28.88190000000,0.003,4.22,,0.86
"K2-81 b",03:49:56.51,+14:30:07.40,14.3,2457064.33960000,0.002,6.10241000000,0.00028000000,2.34,,1.1
"K2-83 b",03:59:36.33,+15:33:31.68,14.5,2457064.31540000,0.0014,2.74712800000,0.0001,1.66,,0.92
"K2-83 c",03:59:36.33,+15:33:31.68,14.5,2457066.26880000,0.0019,9.99791000000,0.00055000000,2.71,,1.5
"K2-84 b",03:43:14.25,+16:38:03.98,13.4,2457065.00060000,0.0017,6.42149000000,0.00027,2.88,,0.81
"K2-84 c",03:43:14.25,+16:38:03.98,13.4,2457068.62250000,0.00650000,27.85220000000,0.0041,4.61,,0.70
"K2-85 b",03:57:51.56,+18:27:53.82,12.4,2457102.33296000,0.00056000,0.68455900000,1e-05,0.82,,0.40
"K2-86 b",03:26:12.75,+18:38:08.06,13.0,2457070.01940000,0.0027,8.77709000000,0.00062000000,4.22,,0.86
"K2-87 b",04:24:56.73,+18:49:38.50,14.1,2460243.19050100,0.0079088,9.72665000000,2.46e-05,4.58,,2.3
"K2-88 b",03:39:00.35,+19:07:11.88,15.5,2457066.21770000,0.00101000,4.61244000000,0.00011,1.14,,2.2
"K2-89 b",03:48:16.11,+20:27:34.16,14.2,2457062.72010000,0.00170000,1.09596200000,4.5e-05,0.93,,0.35
"K2-8 b",11:19:10.44,-00:17:03.98,14.8,2456813.61250000,0.0025,10.35160000000,0.00079000000,2.45,,1.5
"K2-8 c",11:19:10.44,-00:17:03.98,14.8,2456813.07220000,0.0021,5.06347000000,0.00026000000,1.68,,0.99
"K2-90 b",03:56:36.66,+22:28:20.83,13.7,2457078.66112000,0.00172,13.73331400000,9.9e-05,2.95,,1.6
"K2-90 c",03:56:36.66,+22:28:20.83,13.7,2457063.84660000,0.0021,2.90022000000,0.00015,1.30,,0.39
"K2-91 b",04:12:52.38,+24:12:17.00,15.6,2457062.58910000,0.0011,1.41971400000,4.2e-05,1.37,,1.6
"K2-95 b",08:37:27.02,+18:58:35.83,17.2,2457140.74221210,0.0007697,10.13464540000,1.23e-05,2.86,,5.3
"K2-97 b",08:31:03.08,+10:50:51.21,12.5,2460269.51115700,0.0066926,8.40715910000,2.23e-05,5.00,,0.53
"K2-98 b",08:25:57.17,+11:30:39.94,12.2,2457662.95321000,0.00077000,10.13673490000,0.00000940000,5.12,,0.93
"K2-99 b",13:55:05.70,-05:26:32.98,11.1,2458182.71330000,0.0005,18.24783000000,3e-05,11.10,,1.9
"K2-9 b",11:45:03.29,+00:00:19.47,15.9,2456822.66979000,0.00104,18.44951000000,0.00059,2.41,,4.0
"KELT-10 b",18:58:11.61,-47:00:11.91,10.6,2457612.49947000,0.00041,4.16625410000,1.6e-06,3.74,,14.2
"KELT-11 b",10:46:49.66,-09:23:57.71,8.0,2458260.16860800,3e-05,4.73620495000,8.6e-07,7.14,,2.7
"KELT-12 b",17:50:33.72,+36:34:12.63,10.6,2460505.17121400,0.0003906,5.03163470000,2.4e-06,5.26,,4.9
"KELT-14 b",07:13:12.34,-42:24:35.14,11.0,2458654.01681300,7e-05,1.71005328000,1.4e-07,2.19,,13.9
"KELT-15 b",07:49:39.59,-52:07:13.61,11.4,2458973.57814000,0.00012,3.32946600000,1.2e-06,4.01,,10.0
"KELT-16 b",20:57:04.45,+31:39:39.67,11.7,2458392.59769100,7.8e-05,0.96899296200,9.7e-08,2.49,,11.5
"KELT-17 b",08:22:28.18,+13:44:07.11,9.2,2459502.39494500,6.073e-05,3.08017952767,5.4201e-07,3.49,,8.9
"KELT-18 b",14:26:05.72,+59:26:39.38,10.2,2458714.17773000,0.00011,2.87169867000,8.5e-07,4.64,,7.2
"KELT-19 A b",07:26:02.29,+07:36:56.79,9.9,2459222.78972000,0.0001826,4.61173280000,1.9e-06,4.07,,11.9
"KELT-1 b",00:01:26.90,+39:23:01.66,10.6,2460610.03694100,0.0002005,1.21749360000,3e-07,2.57,,7.0
"KELT-20 b",19:38:38.74,+31:13:09.12,7.6,2460337.98637500,5.39e-05,3.47410120000,2e-07,3.32,,15.7
"KELT-21 b",20:19:12.01,+32:34:51.76,10.5,2460551.04039800,0.000298,3.61277100000,2.4e-06,4.14,,11.8
"KELT-23 A b",15:28:35.19,+66:21:31.35,10.3,2458918.46124700,2.1e-05,2.25528745000,1.8e-07,2.38,,18.6
"KELT-24 b",10:47:38.17,+71:39:20.62,8.3,2459173.34742600,3.4e-05,5.55149296000,5.3e-07,4.30,,7.6
"KELT-2 A b",06:10:39.37,+30:57:25.68,8.7,2459467.19898900,8e-05,4.11377556000,8.3e-07,5.17,,5.2
"KELT-3 b",09:54:34.35,+40:23:16.60,9.8,2458872.85437300,9.5e-05,2.70339023000,4.3e-07,3.15,,8.9
"KELT-4 A b",10:28:15.03,+25:34:23.29,10.0,2456617.81302000,0.00031,2.98958682000,9.9e-07,3.46,,11.9
"KELT-6 b",13:03:55.64,+30:38:24.52,10.4,2457218.65874000,0.00034,7.84560430000,2.2e-06,5.89,,6.0
"KELT-7 b",05:13:10.94,+33:19:04.63,8.6,2459109.13844700,5.1e-05,2.73476560000,2e-07,3.51,,8.3
"KELT-8 b",18:53:13.31,+24:07:38.09,10.8,2457986.46737000,0.00026,3.24408156000,1e-06,3.68,,13.0
"KELT-9 b",20:31:26.38,+39:56:20.10,7.5,2458955.97092300,5e-05,1.48111874000,1.4e-07,3.92,,6.8
"Kepler-1000 b",19:06:44.51,+47:05:53.50,13.2,2454967.18015400,0.004635,120.01918452000,5.02e-06,11.29,,0.97
"Kepler-1001 b",19:05:05.74,+48:37:07.31,15.6,2454968.06816300,0.003773,14.30511863000,4.34e-06,4.16,,1.1
"Kepler-1001 c",19:05:05.74,+48:37:07.31,15.6,2454965.41148000,0.00524,9.18186435000,6.254e-05,3.40,,0.33
"Kepler-1002 b",19:32:19.07,+43:04:25.24,11.8,2454953.84807900,0.001801,4.33642165000,1.99e-06,4.41,,0.11
"Kepler-1003 b",19:28:04.90,+44:52:34.47,14.1,2454964.80174200,0.002221,3.55486178000,2.52e-06,2.46,,0.25
"Kepler-1004 b",19:49:26.24,+49:47:51.17,13.7,2454957.79175800,0.002855,5.28788991000,3.19e-06,8.67,,0.36
"Kepler-1005 b",19:05:08.62,+43:19:13.83,13.4,2454956.00393800,0.002133,6.49802255000,2.34e-06,2.56,,0.19
"Kepler-1006 b",19:43:01.01,+42:32:14.30,14.5,2454968.17444700,0.003947,19.76176209000,4.31e-06,3.97,,0.41
"Kepler-1007 b",19:43:37.57,+45:48:32.72,15.0,2454964.88080400,0.001966,5.18499980000,2.33e-06,2.34,,0.47
"Kepler-1008 b",19:46:11.43,+44:56:30.59,13.6,2454956.93747700,0.002632,12.43931689000,2.99e-06,3.49,,0.29
"Kepler-1009 b",18:51:26.37,+42:39:57.00,15.8,2454967.04619800,0.00228,11.35011832000,2.54e-06,2.45,,1.3
"Kepler-100 b",19:25:32.67,+41:59:24.50,11.1,2454966.17656000,0.00020944,6.88734442840,6.7562e-06,4.43,,0.07
"Kepler-100 c",19:25:32.67,+41:59:24.50,11.1,2454955.94884100,0.001574,12.81587113000,1.81e-06,6.59,,0.22
"Kepler-100 d",19:25:32.67,+41:59:24.50,11.1,2454986.96936000,0.00095912,35.33358967080,6.77894e-05,5.97,,0.09
"Kepler-1010 b",19:16:46.22,+44:08:57.54,15.0,2454980.05017400,0.003231,34.26852697000,3.69e-06,5.07,,0.76
"Kepler-1011 b",19:49:36.37,+46:49:26.39,15.3,2454969.75515400,0.001524,5.75322390000,1.82e-06,1.91,,0.84
"Kepler-1012 b",19:17:11.09,+46:27:28.76,13.5,2454954.28083100,0.002632,5.50861020000,2.94e-06,3.12,,0.21
"Kepler-1013 b",19:20:59.54,+44:26:07.06,14.6,2454976.25060000,0.002594,18.93058222000,2.94e-06,3.44,,0.70
"Kepler-1014 b",19:00:29.28,+44:06:37.92,14.9,2454966.90224800,0.00219,16.57110259000,2.43e-06,3.10,,0.65
"Kepler-1015 b",19:31:01.75,+43:25:36.64,12.8,2454968.25382900,0.002535,16.00490780000,2.87e-06,6.75,,0.37
"Kepler-1016 b",19:38:27.29,+45:59:04.66,15.5,2454965.29679000,0.00138,1.95452596600,3.283e-06,2.09,,0.39
"Kepler-1016 c",19:38:27.29,+45:59:04.66,15.5,2455063.09933100,0.004651,105.65485002000,4.91e-06,9.43,,1.5
"Kepler-1017 b",18:53:52.63,+40:07:57.07,14.3,2454970.67732500,0.002101,7.23401020000,2.35e-06,2.44,,0.49
"Kepler-1018 b",18:54:23.22,+45:24:28.32,15.1,2454969.47742200,0.003966,49.10106296000,4.45e-06,6.59,,0.86
"Kepler-1019 b",18:54:52.22,+47:12:15.77,13.9,2454954.35173000,0.00047,1.41123038000,5.3e-07,1.64,,0.40
"Kepler-101 b",18:53:01.32,+48:21:18.89,13.7,2454965.56815900,0.000309,3.48768863000,3.5e-07,4.08,,1.4
"Kepler-101 c",18:53:01.32,+48:21:18.89,13.7,2454965.48162000,0.00757,6.02977241000,6.264e-05,3.96,,0.05
"Kepler-1020 b",19:30:41.39,+46:22:38.20,14.2,2455020.08831700,0.00292,96.91519761000,3.39e-06,6.16,,0.83
"Kepler-1021 b",19:40:49.18,+42:33:34.81,15.2,2454966.49617300,0.002193,13.47467339000,2.43e-06,2.92,,0.78
"Kepler-1022 b",19:17:24.49,+46:58:25.08,15.8,2454970.35691800,0.001813,10.99471714000,2e-06,1.87,,0.96
"Kepler-1023 b",19:16:07.13,+49:46:10.93,14.7,2454994.14763000,0.003025,62.13874912000,3.24e-06,4.35,,0.91
"Kepler-1024 b",19:27:48.25,+38:15:05.91,16.3,2455220.38527800,0.006007,66.41604004000,6.18e-06,7.07,,2.5
"Kepler-1025 b",18:58:02.45,+43:57:41.63,13.7,2454985.83343700,0.003092,37.32299618000,3.54e-06,7.25,,0.31
"Kepler-1026 b",18:54:25.27,+39:59:52.54,14.5,2454984.29458000,0.00213,36.51559488000,2.34e-06,3.59,,0.83
"Kepler-1027 b",19:10:17.08,+42:48:49.74,13.0,2454955.10090900,0.001671,1.90780645000,1.9e-06,2.26,,0.14
"Kepler-1028 b",19:18:22.34,+49:46:52.48,14.6,2454965.90904000,0.00143,2.51462849600,4.428e-06,1.62,,0.23
"Kepler-1029 b",19:28:31.89,+41:32:50.92,14.4,2454966.96362100,0.002271,4.41768450000,2.57e-06,2.20,,0.29
"Kepler-102 b",18:45:55.79,+47:12:28.17,12.1,2454968.86960000,0.0011,5.28696500000,1.2e-05,2.59,,0.04
"Kepler-102 c",18:45:55.79,+47:12:28.17,12.1,2454958.83448000,0.005415,7.07145665000,6.03e-06,3.03,,0.07
"Kepler-102 d",18:45:55.79,+47:12:28.17,12.1,2454956.76814200,0.00115,10.31173670000,1.26e-06,3.43,,0.29
"Kepler-102 e",18:45:55.79,+47:12:28.17,12.1,2454967.75357900,0.000406,16.14568692000,4.5e-07,3.88,,0.98
"Kepler-102 f",18:45:55.79,+47:12:28.17,12.1,2454978.01786000,0.00463,27.45392409000,5.22e-06,3.88,,0.15
"Kepler-1030 b",19:34:43.66,+45:49:03.09,16.0,2454966.26561800,0.004804,19.32964621000,5.6e-06,3.80,,1.1
"Kepler-1031 b",19:44:21.57,+48:57:19.48,13.9,2454965.68270000,0.00303,1.22622395900,4.434e-06,2.17,,0.06
"Kepler-1032 b",19:19:43.41,+40:05:51.76,16.0,2454966.15540300,0.002106,3.29012003000,2.42e-06,1.83,,0.78
"Kepler-1033 b",18:55:22.82,+44:36:32.49,16.2,2455005.28121400,0.004424,7.56052455000,5.01e-06,4.04,,0.73
"Kepler-1034 b",19:04:27.70,+37:58:01.01,15.3,2454967.95369600,0.002808,12.12402699000,3.01e-06,3.43,,0.82
"Kepler-1035 b",19:16:10.14,+42:52:57.00,13.1,2454955.85658800,0.001676,2.71407968000,1.93e-06,1.66,,0.15
"Kepler-1036 b",19:40:43.61,+49:56:44.94,13.9,2454998.45915000,0.01119,122.88122161000,1.214e-05,8.34,,0.77
"Kepler-1037 b",19:45:21.85,+47:10:15.36,14.5,2454964.52473500,0.00099,1.06378867300,1.265e-06,1.08,,0.27
"Kepler-1038 b",19:55:53.32,+44:07:56.46,15.0,2454984.38498000,0.005551,148.46047117000,7.12e-06,5.52,,1.6
"Kepler-1038 c",19:55:53.32,+44:07:56.46,15.0,2454969.00586000,0.0049,7.12766417000,3.986e-05,2.49,,0.23
"Kepler-1039 b",19:53:18.39,+45:18:55.52,14.4,2454964.58185100,0.000821,0.93488424200,8.75e-07,1.42,,0.28
"Kepler-103 b",19:15:56.29,+40:03:52.15,11.9,2454959.21278100,0.000854,15.96532718000,9.7e-07,4.78,,0.48
"Kepler-103 c",19:15:56.29,+40:03:52.15,11.9,2455128.32759000,0.00067032,179.61009935700,0.0001304901,13.76,,1.3
"Kepler-1040 b",18:52:27.30,+48:07:52.60,13.6,2455020.56242500,0.014376,201.12147374000,1.873e-05,10.16,,0.51
"Kepler-1041 b",19:35:31.62,+49:40:59.31,14.6,2454975.06775100,0.005459,24.75767324000,6.09e-06,7.09,,0.49
"Kepler-1042 b",19:14:40.55,+39:49:26.38,16.0,2455188.81378700,0.003645,10.13206084000,3.82e-06,3.28,,0.97
"Kepler-1043 b",18:46:39.11,+47:34:06.93,14.9,2454991.30094000,0.005075,38.50546675000,6.07e-06,5.82,,0.71
"Kepler-1044 b",19:32:34.66,+46:39:58.38,15.5,2454968.95393800,0.003683,6.77411519000,4.1e-06,2.78,,0.61
"Kepler-1045 b",18:56:43.98,+45:04:26.72,15.9,2454982.39221300,0.002848,26.41047850000,3.22e-06,3.22,,1.2
"Kepler-1046 b",19:47:01.39,+46:59:53.81,13.3,2454957.68504900,0.002939,14.37507627000,3.45e-06,3.10,,0.25
"Kepler-1047 b",19:14:35.10,+50:47:20.27,13.5,2454979.38230300,0.004704,56.18876677000,5.31e-06,6.56,,0.36
